userId,bookId,rating,timestamp
744,51,0.436083922912,1497687687.31
744,156,0.56321640121,1497687687.31
744,34,4.44234306888,1497687687.31
610,194,3.57176884472,1497687687.31
610,90,4.30031499422,1497687687.31
610,158,2.92688523535,1497687687.31
610,80,4.9753676457,1497687687.31
610,190,4.84154106272,1497687687.31
610,3,3.06359828802,1497687687.31
610,86,1.59290664696,1497687687.31
610,69,2.54862153675,1497687687.31
610,114,3.71905379489,1497687687.31
801,175,3.58102185655,1497687687.31
801,3,4.61619296112,1497687687.31
801,183,2.48673329782,1497687687.31
801,90,3.72744662877,1497687687.31
801,172,2.07520749087,1497687687.31
801,16,4.31866295846,1497687687.31
801,54,4.45789690775,1497687687.31
801,102,4.61669660421,1497687687.31
801,171,2.39499918029,1497687687.31
801,29,4.37236339147,1497687687.31
801,137,4.15020051899,1497687687.31
801,48,1.35996487422,1497687687.31
801,80,2.86411723215,1497687687.31
801,60,0.403831772886,1497687687.31
801,131,4.9729791535,1497687687.31
801,118,3.98061246136,1497687687.31
801,42,0.989943158311,1497687687.31
801,170,1.57173460597,1497687687.31
801,122,1.92106673958,1497687687.31
801,25,1.98918706975,1497687687.31
801,32,2.05580072864,1497687687.31
801,120,2.21631931307,1497687687.31
801,96,3.70311589546,1497687687.31
801,176,0.06973777033,1497687687.31
801,106,1.79892241237,1497687687.31
801,128,4.33132505569,1497687687.31
801,199,2.98051502464,1497687687.31
801,187,3.37876850424,1497687687.31
801,168,2.15817225957,1497687687.31
801,151,0.880326283393,1497687687.31
801,88,0.205876813322,1497687687.31
801,85,4.68136444469,1497687687.31
801,136,3.8777230158,1497687687.31
801,178,0.180054278093,1497687687.31
801,127,3.13756237526,1497687687.31
801,194,2.22613752194,1497687687.31
801,174,1.55247040139,1497687687.31
801,79,1.46706862934,1497687687.31
801,44,3.08849900072,1497687687.31
801,148,4.76116736248,1497687687.31
801,5,1.05036621379,1497687687.31
801,141,2.62768689426,1497687687.31
801,134,2.69139716817,1497687687.31
801,77,0.760928681382,1497687687.31
801,196,4.6883571518,1497687687.31
801,53,1.79436648403,1497687687.31
801,64,2.48511022112,1497687687.31
801,198,3.95841979953,1497687687.31
801,185,3.02932435834,1497687687.31
801,160,0.576039617341,1497687687.31
801,164,2.12906720117,1497687687.31
801,115,1.12711868021,1497687687.31
801,154,1.62917716587,1497687687.31
801,15,3.83992593194,1497687687.31
801,24,3.06155003417,1497687687.31
801,19,2.69980190032,1497687687.31
209,41,4.44673625612,1497687687.31
209,104,2.98892385936,1497687687.31
209,14,3.35779003182,1497687687.31
209,60,3.56676635693,1497687687.31
209,125,0.55571511348,1497687687.31
209,66,3.4934464334,1497687687.31
209,33,3.11924919752,1497687687.31
209,103,4.46689141098,1497687687.31
209,182,1.51504619199,1497687687.31
209,179,0.88676820604,1497687687.31
209,3,1.54973476484,1497687687.31
209,10,1.97826691988,1497687687.31
209,30,4.22873863637,1497687687.31
209,58,2.78030406953,1497687687.31
209,130,3.9697249568,1497687687.31
209,175,2.45706900877,1497687687.31
209,153,3.9499932566,1497687687.31
209,165,2.29956324316,1497687687.31
209,93,2.97800860328,1497687687.31
209,113,4.68395577683,1497687687.31
209,97,4.14976991203,1497687687.31
209,35,3.81125627921,1497687687.31
209,85,1.26163356574,1497687687.31
209,45,2.2785769555,1497687687.31
209,116,0.982699056791,1497687687.31
209,59,8.01289178531e-05,1497687687.31
209,27,3.56454606178,1497687687.31
209,123,0.528446511519,1497687687.31
209,110,1.12674837861,1497687687.31
209,147,2.90513250412,1497687687.31
209,180,2.45989848586,1497687687.31
209,15,2.32873765624,1497687687.31
209,178,2.81513121809,1497687687.31
209,143,2.79243152779,1497687687.31
209,141,0.749187248681,1497687687.31
209,9,2.3668566418,1497687687.31
209,39,2.89620248301,1497687687.31
209,94,3.20143275836,1497687687.31
209,108,2.7027040755,1497687687.31
209,99,1.35216627359,1497687687.31
209,100,0.464060764844,1497687687.31
209,69,0.408702977659,1497687687.31
209,138,4.21695619595,1497687687.31
209,189,1.52599465033,1497687687.31
209,36,0.222607351276,1497687687.31
209,22,3.66552331563,1497687687.31
209,75,2.48907663281,1497687687.31
209,119,1.37378269344,1497687687.31
209,149,0.863178669826,1497687687.31
209,194,1.35406474167,1497687687.31
209,107,0.574484216459,1497687687.31
209,71,0.287247268011,1497687687.31
209,154,3.15868711578,1497687687.31
209,88,2.31819516176,1497687687.31
209,84,1.90459611836,1497687687.31
209,13,2.90893010199,1497687687.31
209,190,0.795075103735,1497687687.31
209,51,2.90862058633,1497687687.31
209,142,2.83016949543,1497687687.31
209,159,4.62156098636,1497687687.31
209,6,4.10283718135,1497687687.31
209,23,4.47609298305,1497687687.31
209,199,4.55278596218,1497687687.31
209,144,0.4580561454,1497687687.31
209,50,1.38757416936,1497687687.31
209,64,0.999982263447,1497687687.31
209,72,4.14456076982,1497687687.31
209,195,4.89986990168,1497687687.31
209,176,1.9953899436,1497687687.31
209,155,3.34646927627,1497687687.31
209,2,4.39588104828,1497687687.31
209,34,4.41335225417,1497687687.31
209,132,3.25006268719,1497687687.31
209,161,4.62217542283,1497687687.31
209,172,1.94569762809,1497687687.31
209,145,2.67440037575,1497687687.31
209,187,4.29072950679,1497687687.31
209,65,4.67114459652,1497687687.31
209,86,0.156729534736,1497687687.31
209,111,2.43781228483,1497687687.31
240,4,2.71531949744,1497687687.31
240,174,0.131953324812,1497687687.31
240,43,3.11077097732,1497687687.31
240,19,4.28801883761,1497687687.31
240,172,0.823764981666,1497687687.31
240,10,2.55931063208,1497687687.31
240,103,4.71754315139,1497687687.31
240,69,1.17548169289,1497687687.31
240,68,4.9343482248,1497687687.31
240,82,1.85557424757,1497687687.31
240,87,3.47923852722,1497687687.31
240,85,1.57886781201,1497687687.31
240,198,1.17023364276,1497687687.31
240,8,0.961035967191,1497687687.31
240,6,3.77591009011,1497687687.31
240,126,2.63120917947,1497687687.31
240,97,2.93146026194,1497687687.31
240,22,0.753654489085,1497687687.31
240,130,1.11604108278,1497687687.31
240,199,1.89657252867,1497687687.31
240,118,2.63074162823,1497687687.31
240,32,1.31978270865,1497687687.31
240,177,2.86025931499,1497687687.31
240,64,2.29176992748,1497687687.31
240,63,4.33930258824,1497687687.31
240,12,3.71101367339,1497687687.31
240,153,4.89146678306,1497687687.31
240,96,2.11015302488,1497687687.31
240,81,4.72750081563,1497687687.31
240,163,3.51415450231,1497687687.31
240,31,1.54810448382,1497687687.31
240,18,3.88308365258,1497687687.31
240,119,0.163452973394,1497687687.31
240,27,4.69927568069,1497687687.31
649,77,0.507276290539,1497687687.31
649,74,0.722394772829,1497687687.31
649,2,1.28598118092,1497687687.31
649,136,3.79675663557,1497687687.31
649,176,4.4972589062,1497687687.31
649,149,4.71949379148,1497687687.31
649,89,4.41615229027,1497687687.31
649,58,1.34201957571,1497687687.31
649,122,2.49914754863,1497687687.31
649,117,4.21382856858,1497687687.31
649,128,0.147640056493,1497687687.31
649,62,1.49156324962,1497687687.31
649,162,0.537974478458,1497687687.31
649,95,2.30244789862,1497687687.31
649,190,2.32925873766,1497687687.31
649,28,4.91656578895,1497687687.31
649,156,0.771150009297,1497687687.31
649,46,0.579987811933,1497687687.31
649,178,1.85830346013,1497687687.31
649,109,2.12671753621,1497687687.31
649,66,3.80713935186,1497687687.31
649,45,2.11990587653,1497687687.31
649,198,1.67719915841,1497687687.31
649,21,0.181690170385,1497687687.31
649,179,1.25706621075,1497687687.31
649,12,3.1188214959,1497687687.31
